id|title|year|conferenceid|journalid|keyword
1907732||2003|0|0|
1908043|Open Issues in Secure DNS Deployment|2009|0|848|DNS; Domain Name System; IETF specifications; query/response; secure transactions
1908316|Research Topics in Composability|1996|0|0|
1908373|The oscillation and asymptotically monotone solutions of second-order quasilinear differential equations|1996|0|796|
1908399|The influence of surfactants on the processing of multi-walled carbon nanotubes in reinforced cement matrix composites|2009|0|8575|
1909107||2000|0|1682|
1909150|On the problem of generating common predecessors|2002|644|0|
1909176|beta-decay half-life of the rp-process waiting-point nuclide Mo84|2009|0|8567|Beta decay; double beta decay; electron and muon capture, Lifetimes, Explosive burning in accreting binary systems, 59<=A<=89
1909305|Addressing Early Design-For-Test Synthesis in a Production Environment|1997|101|0|
1909641|Improving Sequential ATPG Using SAT Methods|2002|1270|0|
1924694|Diagnostic and Surgical Challenges in the Pediatric Skull Base|2005|0|4049|
1910074|Markov equilibria in a model of bargaining in networks|2012|0|4754|Bargaining; Decentralized markets; Equilibrium existence; Inefficiency; Markov perfect equilibrium; Networks; Random matching
1910350|Panel: Objects of Knowledge and Belief: Sentences vs. Propositions?|1986|403|0|
1910560||2007|0|2083|
1911034|LET'S TAKE ANOTHER LOOK AT THE JUVENILE COURT|2009|0|17225|
1911775|Targeting Tiled Architectures in Design Exploration|2003|80|0|
1911827|Salicylate induced neural changes in the primary auditory cortex of awake cats|2011|0|8073|
1912203|A Re-Configurable Processor for Petri Net Simulation|2000|736|0|
1912622|The non-coding RNAs as riboregulators|2001|0|188|
1912870|Non-coding, mRNA-like RNAs database Y2K|2000|0|188|
1912898|High resolution x-ray spectroscopy of rare events: A different look at local structure and chemistry|2001|0|8503|36 MATERIALS SCIENCESPATIAL RESOLUTION, X-RAY SPECTROSCOPY, MICROSTRUCTURE, MATERIALS
1912963|Kalorimetrische Messungen an Mischungen von Nichtelektrolyten, 1. Mitt.: Molw�rme des Systems 1,2-Dibrom�than-Benzol|1965|0|2238|
1913173|Exterior antennas for wireless medical links: EBG backed dipole and loop antennas|2005|4304|0|
1913614|The Riemann Surfaces|0|0|0|
1913852|Branching ratios for p ̄ p annihilation at rest into two-body final states|2001|0|8527|Antiproton annihilation; Two-body meson production; Branching ratios; Protonium cascade
1914211|RENDIMENTO E QUALIDADE DA FIBRA DO ALGODOEIRO HERBÁCEO EM DIFERENTES ÉPOCAS DE INTERRUPÇÃO DA IRRIGAÇÃO|0|0|0|Index terms: Gossypium hirsutum, water supression, water management, cotton yield, fiber technological characteristics.
1914353|Tuning Dynamic Web Applications using Fine-Grain Analysis|2005|3766|0|
1914353|Tuning Dynamic Web Applications using Fine-Grain Analysis|2005|3766|0|
1914539|Web Page Personalization Based on Weighted Association Rules|2009|0|0|association rules; data mining; personalization
1915420|An A-Prolog Decision Support System for the Space Shuttle|0|202|0|the Space Shuttle. Keywords: answer set programming, logic programming, planning.
1915865|Survey bootstrap and bootstrap weights|2008|0|0|
1916732|Features for Killer Apps from a Semantic Web Perspective|0|0|0|
1916915|The future of industrial formal methods|1995|0|0|
1916947|VINO: The 1994 Fall Harvest|1994|0|0|
1917111|Human cortical responses evoked by dichotically presented tones of different frequencies: |1998|0|8068|
1917226|Worldwide Consensus|2011|0|0|
1917226|Worldwide Consensus|2011|0|0|
1917487|Combining Wavelets with Color Information for Content-Based Image Retrieval|2005|-1|0|
1917487|Combining Wavelets with Color Information for Content-Based Image Retrieval|2005|-1|0|
1917513|Market Anticipations of Government Policies and the Price of Gold.|1978|0|4915|
1917748|Hadronization in semi-inclusive deep-inelastic scattering on nuclei|2009|0|0|
1917807|Problems with using components in educational software|2003|0|403|Keywords: Components, education, educational software, reuse.
1918340|Search for the Standard Model Higgs boson in the $H \to \tau^+ \tau^-$ decay mode in $\sqrt{s}$ = 7 TeV pp collisions with ATLAS|2012|0|0|Particle Physics - Experiment
1918617|Robust Ensemble Learning for Data Analysis|2000|0|0|
1918965|Urethroplastik mit Gewebematrix|2007|0|4429|Keywords Urethroplasty · Hypospadias · Tissue engi- neering · Microsurgery · Small intestinal sub- mucosa
1919763|A survey of temporal extensions of description logics|2000|0|171|Keywords: description logics, temporal logics
1919919|DECOR: DEClarative network management and OpeRation|2010|0|294|Keywords Network Management, Declarative Language
1919952|Using Workspace Information as a Guide to Non-uniform Sampling in Probabilistic Roadmap Planners|2004|38|0|
1920059|Interval oscillation criteria for second-order forced delay dynamic equations with mixed nonlinearities|2010|0|4496|Time scales; Oscillation; Riccati substitution; Second order; Delay; Advance
1920303|Improved Monte Carlo form factor integration|1998|0|403|realistic image synthesis; radiosity; form factors; Monte Carlo integration
1920493|A survey of augmented reality|2002|0|0|
1921118|On The Evolution of Clusters of Near-Duplicate Web Pages|2004|0|146|
1921792|The Tilde File Naming Scheme|1986|21|0|
1922131|Editor's Note|2011|0|25|
1922306|Fractal Compression and the Jigsaw Property I|1998|0|297|
1922518||2003|0|4854|
1922688||2003|0|7711|
1922958|MORPHOLOGICAL REFINEMENT OF EFFECT BASED PLANNING|2007|0|0|
1922958|MORPHOLOGICAL REFINEMENT OF EFFECT BASED PLANNING|2007|0|0|
1923642|Isoproterenol Activates Extracellular Signal-Regulated Protein Kinases in Cardiomyocytes Through Calcineurin|2001|0|2858|
1923711|Outline of Pool Boiling Experiment for Nucleate Boiling Heat Transfer by Aircraft Experiment|2009|0|0|Key words; boiling, two-phase flow, microgravity, fluid science, parabolic flight
1923712|THE SAF FOR LAND SURFACE ANALYSIS WILDFIRE APPLICATIONS|0|0|0|
1923960|Process enactment support in a distributed environment|1995|488|0|
1924185|Genetic Influences on Beef Longissimus Palatability in Charolais- and Limousin-Sired Steers and Heifers1|0|0|0|Key Words: Beef, Genetics, Tenderness, Marbling, Calpastatin
1924304||0|0|0|
1924523|Correlation, Causation, Motivation, and Second Language Acquisition|1999|0|0|
1924913|Destinations' Information Competition and Web Reputation|2009|0|20936|
1924913|Destinations' Information Competition and Web Reputation|2009|0|20936|
1924987|Extending Ion Source Life on High Current Ion Implant Tools with In-Situ Chemical Cleaning|2011|0|0|
1926369|Why creative intelligence is hard to find|1988|0|7889|
1926629|On the Role of Banks in Enterprise Restructuring: The Polish Example|1997|0|4839|
1926676|Professional Experience|0|0|0|
1926706|HPC-EPIC for high resolution simulations of environmental and sustainability assessment|2011|0|4486|
1927430|Design of a hardware security-embedded multimedia mobile processor|2004|2469|0|
1927498|Genetic Contributions to Altered Callosal Morphology in Schizophrenia|2002|0|0|
1927564|How to Extend a Conventional Optimizer to Handle One- and Two-Sided Outerjoin|1992|22|0|
1927601|Analysis and application of coupled microstrips on periodically patterned ground plane|2000|4393|0|
1927811|On the Importance of Points-to Analysis and Other Memory Disambiguation Methods for C Programs|2001|0|215|
1927826|Developing Leadership Skills in Software Engineering Students Through an Undergraduate Research Program|1995|833|0|
1927920|Strain in SrTiO<sub>3</sub> layers embedded in a scandate/titanate multilayer system|0|0|0|
1928235|Simple neuro-controller with a modified error function for a synchronous generator|2003|0|5414|Neuro-controller; Back propagation; Multi-machine power system
1928380|Winner-Take-All and Proportional-Prize Contests: Theory and Experimental Results.|2012|0|0|contests, rent-seeking, lotteries, incentives in experiments, risk aversion
1928393|Efficacy of ursodeoxycholic acid in Japanese patients with type 1 autoimmune hepatitis|1998|0|3583|
1928633|Crystallization and preliminary X-ray analysis of nerve growth factor from Vipera lebetina|1991|0|2124|
1929239|The basis of consistency effects in word naming*1|1990|0|9788|
1929356||2011|0|8202|
1929640|Moving Frames - in Geometry, Algebra, Computer Vision, and Numerical Analysis|2000|0|842|
1930137|Spatial Characterization of fMRI Activation Maps Using Invariant 3-D Moment Descriptors|2009|0|23|
1930566|On optimizing a demand responsive transport with an evolutionary multi-objective approach|2010|4202|0|Demand responsive transport; Dial-a-ride; Evolutionary algorithm; Multi-objective; Optimization
1930639|Editor's Note|2011|0|25|
1930652|Experimental and numerical investigations of the performance of fume cupboards|1991|0|5139|
1931294|Informative Discriminant Analysis|2003|35|0|
1931859|Erratum to: ``Einstein brane-worlds in 5d gauged supergravity''[Phys. Lett. B 517 (2001) 184]|2002|0|8558|
1932182|Delta Prolog: A Distributed Backtracking Extension with Events|1986|31|0|
1932239|Chiral rings do not suffice: N=(2,2) theories with nonzero fundamental group|1994|0|8558|
1932759|Bankruptcy analysis with self-organizing maps in learning metrics|2001|0|677|Index Terms—Bankruptcy analysis, Fisher information matrix, information metric, learning metric, self-organizing map.
1933713|Observational studies of atmospheric aerosols in the lower troposphere using multiple sensors|2010|3891|0|Aerosol; DIAL; LIDAR
1934302|Adult and pediatric liver transplantation for autoimmune hepatitis|2003|0|4389|
1934358|Volume and Surface Area Distributions of Cracks in Concrete|2001|1276|0|
1934978|Alterations in functional activation in euthymic bipolar disorder and schizophrenia during a working memory task|2009|0|7963|
1934994|Evidence Supporting the Role of DNA Pyridyloxobutylation in Rat Nasal Carcinogenesis by Tobacco-specific Nitrosamines1|0|0|0|
1935033|Microscopic polyangiitis. Delineation of a cutaneous-limited variant associated with antimyeloperoxidase autoantibody|1997|0|2617|
1935033|Microscopic polyangiitis. Delineation of a cutaneous-limited variant associated with antimyeloperoxidase autoantibody|1997|0|2617|
1935565|Building an International Collaboration on Participatory Health Research|2010|0|18738|
1935685|Applying wavelet analysis to speech segmentation and classification|1994|1589|0|
1935893|User-Centered Design and Evaluation of a Real-Time Battlefield Visualization Virtual Environment|1999|464|0|
1935912|Teleparallel Gravity and the Gravitational Energy-Momentum Density|2000|0|0|
1935972||1987|0|9950|
1935983|Financial Super-Markets: Size Matters for Asset Trade|1999|0|0|Asset Trade; Incomplete Markets; International Macroeconomics; Transaction Costs
1936079|Efficient Induction of Finite State Automata|1997|427|0|
1936633|Image retrieval with an octree-based color indexing scheme|1997|1223|0|Keywords : image database, color indexing, query processing, multiresolution retrieval.
1936648|Homogeneous Nucleation of Diamond Particles at Atmospheric Pressure|1996|0|0|
1937018|Rapid and Accurate Diagnosis of Human Intestinal Spirochetosis by Fluorescence In Situ Hybridization|2009|0|3524|
1937065|Celiac Plexus Block: A New Technique Using the Left Lateral Approach: |2007|0|2902|
1937137|A low-complexity combined antenna array and interference cancellation DS-CDMA receiver in multipath fading channels|2002|0|16|Index Terms—Beamforming, code division multiple access, mul- tiuser detection, spread spectrum, third-generation wireless.
1937243|Sensor Domain of the Mycobacterium tuberculosis Receptor Ser/Thr Protein Kinase, PknD, forms a Highly Symmetric β Propeller|2004|0|7737|
1937310|Endogenous Formation of<i>N</i>‘-Nitrosonornicotine in F344 Rats in the Presence of Some Antioxidants and Grape Seed Extract|2007|0|1260|
1937950|Decoding of convolutional codes by Viterbi blind algorithm|1992|3209|0|
1937992|Securing Multimedia Applications over B-ISDN|1996|0|0|Keywords B-ISDN, multimedia applications, network security, security services
1938374|Performance of affine geometry low-density parity-check codes in long-haul optical communications|2004|0|1062|
1938510|Cheirality in Epipolar Geometry|2000|20|0|
1938998|Best possible gronwall inequalities|1997|0|5653|Gronwall inequalities; Sequences; Monotone operators; Best possible estimates
1939025|Logics and Decidability for Labelled Pre- and Partially Ordered Kripke Structures|1994|0|46|
1939398|QuakeSim: Integrated modeling and analysis of geologic and remotely sensed data|2012|0|0|
1940606|Searches for TeV-scale Gravity Signatures in Final States with Leptons and Jets with the ATLAS Detector at $\sqrt{s}$ = 7 TeV|2012|0|0|Particle Physics - Experiment
1942060|N2-Ethyldeoxyguanosine as a Potential Biomarker for Assessing Effects of Alcohol Consumption on DNA|2008|0|2800|
1942103|AHierarchyofModalLogics —Extended version|0|0|0|
1942485|Field, temperature and strain dependence of the critical current for multi-filamentary MgB 2 wire|2008|0|8583|Multifilament MgB2 wire; Flux pinning; Anisotropy; Percolation theory; Strain dependence
1942568|Neuropeptide Y stimulates bile secretion via Y1 receptor in the left dorsal vagal complex in rats|1998|0|3287|
1942925|Parallel ScaLAPACK-Style Algorithms for Solving Continuous-Time Sylvester Matrix Equations|2003|691|0|
1942949|Dopamine Modulation of Two Delayed Rectifier Potassium Currents in a Small Neural Network|2005|0|8007|
1943221|Asymptotic behavior of nonlinear difference systems|2003|0|796|Nonlinear difference systems; Nonoscillatory solutions; Asymptotic behavior; Existence
1943619|On Pruning and Averaging Decision Trees|1995|35|0|
1943935|Phthiocol Chelates of Bis(Cyclopentadienyl)titanium(IV)|1987|0|2359|
1944091|Fully Abstract Submodels of Typed Lambda Calculi|1986|0|102|
1944306|X-Ray Absorption Fine Structure Investigation of the High Pressure Phase of KBr and RbCl. Full Multiple Scattering Analysis|1994|0|8576|
1944791|Molecular detection of all 34 distinct O-antigen forms of Shigella|2009|0|7489|
1945771|Modulation of Transcription Factor Ets-1 DNA Binding: DNA-Induced Unfolding of an alpha Helix|1995|0|248|
